enrollee_id,city,relevent_experience,education_level,major_discipline,experience,company_size,last_new_job,training_hours,target
14943,city_16,Has relevent experience,Masters,STEM,12,1000-4999,>4,36,1
3746,city_67,Has relevent experience,Graduate,STEM,2,10-49,never,55,0
8270,city_45,No relevent experience,High School,,4,,never,326,1
24427,city_64,Has relevent experience,Graduate,STEM,2,,1,7,0
28474,city_67,Has relevent experience,Graduate,STEM,17,,4,19,0
28418,city_103,Has relevent experience,Graduate,STEM,>20,,1,33,0
26477,city_67,Has relevent experience,Graduate,STEM,5,10-49,1,240,0
32559,city_103,No relevent experience,Graduate,STEM,4,,1,21,0
20681,city_114,Has relevent experience,Graduate,STEM,5,500-999,4,15,0
26015,city_16,Has relevent experience,Graduate,STEM,9,100-500,2,45,0
30569,city_141,Has relevent experience,Masters,STEM,9,10-49,2,50,0
1735,city_149,Has relevent experience,Graduate,STEM,8,<10,1,63,0
27272,city_103,Has relevent experience,Graduate,STEM,6,50-99,1,39,0
19059,city_103,No relevent experience,Graduate,STEM,5,,1,18,0
9111,city_50,Has relevent experience,Graduate,STEM,3,<10,1,165,0
12477,city_136,Has relevent experience,Masters,STEM,9,<10,>4,62,0
1616,city_76,Has relevent experience,Graduate,STEM,7,100-500,1,27,0
24564,city_160,Has relevent experience,Masters,STEM,>20,100-500,>4,72,0
13922,city_103,Has relevent experience,Graduate,Arts,3,50-99,1,62,0
2029,city_114,Has relevent experience,Masters,Humanities,>20,50-99,2,4,0
17030,city_16,Has relevent experience,Masters,STEM,>20,1000-4999,>4,3,0
20529,city_101,Has relevent experience,Graduate,STEM,6,<10,1,100,1
25583,city_160,Has relevent experience,Graduate,STEM,10,,1,79,1
6958,city_104,Has relevent experience,Graduate,STEM,9,10000+,1,139,0
20341,city_103,Has relevent experience,Masters,STEM,3,10000+,1,47,0
15199,city_103,Has relevent experience,Graduate,Business Degree,14,<10,1,9,1
25388,city_21,Has relevent experience,Masters,STEM,3,10000+,1,22,1
2602,city_21,Has relevent experience,Graduate,STEM,10,10000+,1,222,0
3729,city_103,Has relevent experience,High School,,5,1000-4999,1,34,0
28089,city_28,No relevent experience,Graduate,STEM,4,50-99,1,24,0
21471,city_21,No relevent experience,Graduate,STEM,2,,1,43,1
8251,city_21,Has relevent experience,Masters,STEM,5,10000+,1,194,0
28157,city_103,Has relevent experience,Graduate,STEM,16,10-49,3,7,0
1294,city_114,Has relevent experience,High School,,10,100-500,never,40,1
31964,city_103,Has relevent experience,Masters,STEM,16,<10,1,57,0
33081,city_21,Has relevent experience,Graduate,STEM,16,100-500,1,105,0
13016,city_103,No relevent experience,Graduate,STEM,4,,2,61,0
15949,city_136,Has relevent experience,Masters,STEM,7,,2,18,0
26687,city_114,No relevent experience,Masters,STEM,6,<10,>4,4,0
4653,city_114,No relevent experience,High School,,7,,never,22,0
6800,city_123,Has relevent experience,Graduate,STEM,13,100-500,,73,0
21215,city_103,Has relevent experience,Graduate,STEM,2,50-99,1,43,0
11037,city_71,Has relevent experience,High School,,10,,1,96,0
9597,city_16,No relevent experience,Graduate,STEM,1,,1,26,1
17642,city_134,No relevent experience,,,,,never,33,0
7590,city_103,Has relevent experience,Graduate,STEM,>20,50-99,1,176,0
10631,city_21,No relevent experience,Masters,Other,1,50-99,never,20,1
19448,city_75,Has relevent experience,Graduate,STEM,7,10000+,2,314,1
21608,city_136,Has relevent experience,Masters,STEM,13,500-999,>4,5,0
31953,city_103,Has relevent experience,Graduate,Other,3,<10,2,74,0
3961,city_103,Has relevent experience,Graduate,STEM,<1,100-500,1,103,0
7451,city_103,Has relevent experience,Masters,STEM,>20,10000+,>4,33,1
2384,city_67,Has relevent experience,Masters,STEM,9,500-999,>4,108,0
24511,city_103,Has relevent experience,Masters,STEM,18,100-500,1,72,0
31932,city_83,Has relevent experience,Graduate,STEM,>20,,2,56,1
10365,city_103,Has relevent experience,Graduate,STEM,>20,100-500,2,118,0
26853,city_21,No relevent experience,Graduate,STEM,3,<10,1,72,1
19495,city_104,No relevent experience,,,2,<10,never,84,0
15017,city_103,No relevent experience,Graduate,STEM,4,,2,25,0
28860,city_103,Has relevent experience,Masters,STEM,15,10-49,1,90,0
20171,city_103,Has relevent experience,Graduate,STEM,16,100-500,1,29,0
2975,city_102,Has relevent experience,Masters,STEM,20,10-49,1,13,0
31553,city_98,Has relevent experience,Graduate,STEM,11,1000-4999,2,64,0
16892,city_142,Has relevent experience,Graduate,STEM,4,50-99,3,94,1
26849,city_103,Has relevent experience,Masters,STEM,>20,,2,97,1
26067,city_21,No relevent experience,Graduate,STEM,5,1000-4999,>4,14,1
14073,city_114,Has relevent experience,Graduate,STEM,11,10-49,1,90,0
5250,city_103,Has relevent experience,Phd,STEM,3,,never,94,0
2994,city_103,Has relevent experience,Graduate,STEM,8,10000+,1,6,0
7167,city_136,Has relevent experience,Masters,STEM,6,10-49,1,8,0
30284,city_103,Has relevent experience,Masters,STEM,>20,100-500,2,15,0
18309,city_21,No relevent experience,Graduate,STEM,10,,never,56,1
18951,city_16,Has relevent experience,Graduate,STEM,7,100-500,3,100,0
14133,city_103,Has relevent experience,Graduate,Arts,9,50-99,2,22,0
32615,city_160,No relevent experience,Primary School,,<1,1000-4999,2,85,0
29968,city_115,No relevent experience,Graduate,STEM,3,,1,75,1
27421,city_21,No relevent experience,Graduate,STEM,3,10000+,1,43,1
17508,city_16,Has relevent experience,Graduate,STEM,4,50-99,1,2,0
19407,city_21,Has relevent experience,Graduate,STEM,6,5000-9999,4,43,0
7721,city_98,Has relevent experience,Graduate,STEM,>20,<10,2,35,0
11577,city_114,Has relevent experience,Graduate,Business Degree,4,100-500,3,29,0
11498,city_21,Has relevent experience,Graduate,STEM,3,,never,48,1
7278,city_74,No relevent experience,High School,,3,,,21,1
27202,city_103,Has relevent experience,Graduate,STEM,15,,1,50,1
4016,city_103,Has relevent experience,Masters,STEM,>20,5000-9999,2,78,0
24248,city_114,Has relevent experience,Primary School,,3,50-99,never,86,0
7412,city_104,No relevent experience,High School,,1,50-99,1,39,0
1874,city_123,No relevent experience,Graduate,STEM,4,,,9,1
3145,city_93,Has relevent experience,High School,,16,500-999,1,104,0
2939,city_73,Has relevent experience,Graduate,STEM,7,100-500,3,100,0
14043,city_158,Has relevent experience,Graduate,STEM,15,50-99,>4,97,1
26891,city_103,Has relevent experience,Graduate,STEM,>20,5000-9999,4,68,0
23391,city_123,Has relevent experience,Graduate,STEM,5,,never,31,0
12375,city_21,Has relevent experience,Graduate,STEM,<1,50-99,2,36,1
23903,city_160,Has relevent experience,Graduate,STEM,>20,,>4,83,1
10615,city_123,Has relevent experience,Graduate,STEM,14,1000-4999,2,29,1
31171,city_101,No relevent experience,Graduate,STEM,1,10-49,1,5,0
23083,city_103,Has relevent experience,Masters,STEM,10,50-99,3,108,0
33131,city_103,No relevent experience,Graduate,STEM,5,<10,3,143,0
3674,city_136,Has relevent experience,Graduate,STEM,10,50-99,2,202,0
17093,city_103,Has relevent experience,Graduate,STEM,>20,10000+,>4,53,0
31987,city_103,Has relevent experience,Graduate,Humanities,2,500-999,1,4,0
6696,city_89,No relevent experience,Masters,STEM,15,<10,2,83,0
20301,city_103,Has relevent experience,Graduate,STEM,5,10000+,2,102,0
24874,city_21,Has relevent experience,Graduate,STEM,3,10000+,3,210,0
29819,city_103,Has relevent experience,Masters,STEM,14,50-99,1,34,0
11499,city_114,Has relevent experience,Graduate,STEM,10,<10,2,76,0
30715,city_103,Has relevent experience,Graduate,STEM,10,100-500,1,4,0
18813,city_103,No relevent experience,High School,,5,,1,140,1
20220,city_102,No relevent experience,Graduate,STEM,11,50-99,1,136,1
3581,city_114,No relevent experience,Graduate,STEM,8,,1,79,0
28587,city_16,Has relevent experience,Graduate,STEM,3,10000+,2,8,0
1671,city_103,No relevent experience,High School,,<1,,never,105,0
28977,city_83,Has relevent experience,Masters,STEM,>20,,4,33,0
16222,city_103,No relevent experience,High School,,5,,1,96,0
15399,city_116,Has relevent experience,Masters,Other,9,100-500,4,9,0
14830,city_173,Has relevent experience,Graduate,STEM,10,100-500,>4,17,0
16330,city_114,No relevent experience,High School,,3,5000-9999,1,63,1
33380,city_83,No relevent experience,Graduate,STEM,14,10000+,2,168,0
977,city_103,Has relevent experience,High School,,5,,1,54,0
681,city_65,Has relevent experience,Graduate,No Major,9,10000+,1,13,0
7495,city_21,Has relevent experience,Graduate,STEM,6,10000+,2,110,1
30418,city_16,Has relevent experience,Masters,STEM,9,1000-4999,2,71,0
16969,city_160,No relevent experience,Graduate,No Major,>20,5000-9999,>4,12,0
18480,city_138,Has relevent experience,Phd,STEM,>20,,never,43,0
22044,city_46,Has relevent experience,Graduate,STEM,7,,never,35,0
9203,city_102,Has relevent experience,Masters,STEM,>20,1000-4999,1,43,0
15897,city_103,Has relevent experience,Graduate,STEM,8,500-999,1,30,0
13624,city_138,Has relevent experience,Masters,STEM,5,10-49,1,150,0
20062,city_103,No relevent experience,Graduate,STEM,>20,10-49,4,124,0
9855,city_16,Has relevent experience,Graduate,STEM,>20,50-99,>4,57,0
26006,city_114,Has relevent experience,Graduate,STEM,>20,,3,5,0
8782,city_103,Has relevent experience,Graduate,STEM,7,10-49,>4,50,0
19931,city_114,No relevent experience,High School,,3,,2,122,1
13007,city_103,No relevent experience,Masters,STEM,3,100-500,1,28,0
10219,city_98,Has relevent experience,Masters,STEM,>20,50-99,2,111,0
27783,city_103,Has relevent experience,Graduate,Humanities,16,50-99,1,66,0
19131,city_103,No relevent experience,Graduate,STEM,2,10000+,1,6,0
7956,city_102,No relevent experience,Masters,STEM,6,,,174,0
3845,city_103,Has relevent experience,Graduate,STEM,5,50-99,>4,106,0
28624,city_75,Has relevent experience,Masters,STEM,17,10-49,1,14,0
19669,city_73,Has relevent experience,Graduate,STEM,7,10-49,1,28,0
27715,city_104,No relevent experience,High School,,>20,<10,>4,35,0
7190,city_97,Has relevent experience,Graduate,STEM,>20,<10,3,168,0
28075,city_136,Has relevent experience,Masters,STEM,4,50-99,1,112,0
32502,city_16,Has relevent experience,Graduate,STEM,12,50-99,>4,312,0
28517,city_136,No relevent experience,Masters,STEM,12,10-49,2,14,0
2572,city_104,Has relevent experience,Masters,STEM,10,10000+,never,95,0
8634,city_61,Has relevent experience,Masters,STEM,>20,,>4,50,0
24281,city_21,Has relevent experience,Masters,STEM,6,50-99,2,103,0
16479,city_100,No relevent experience,High School,,6,100-500,1,4,1
29705,city_21,Has relevent experience,,,<1,10-49,1,200,1
5311,city_100,No relevent experience,Graduate,STEM,>20,,2,12,1
32590,city_21,No relevent experience,Graduate,STEM,5,,never,56,1
13575,city_10,Has relevent experience,Graduate,STEM,>20,50-99,1,53,0
19782,city_21,Has relevent experience,Graduate,STEM,6,50-99,3,59,0
14336,city_103,Has relevent experience,Graduate,STEM,16,50-99,2,14,0
4335,city_103,Has relevent experience,Graduate,STEM,16,1000-4999,>4,142,0
26182,city_128,Has relevent experience,Graduate,STEM,9,,>4,17,0
31612,city_73,Has relevent experience,Masters,STEM,14,10000+,2,14,0
23175,city_103,No relevent experience,Graduate,Arts,5,100-500,,80,0
15041,city_103,No relevent experience,Graduate,STEM,13,10000+,>4,13,0
26416,city_21,No relevent experience,High School,,2,,never,3,0
26048,city_103,No relevent experience,High School,,6,,1,73,0
3162,city_103,Has relevent experience,Masters,STEM,10,500-999,4,48,0
4880,city_103,Has relevent experience,Masters,STEM,16,10000+,>4,50,0
23144,city_175,Has relevent experience,Graduate,Humanities,6,10-49,>4,14,0
10996,city_16,Has relevent experience,Graduate,STEM,12,50-99,>4,96,0
22619,city_76,No relevent experience,Graduate,STEM,4,,1,156,1
15968,city_73,Has relevent experience,Graduate,STEM,7,100-500,1,3,0
33150,city_103,Has relevent experience,Graduate,STEM,2,,never,4,1
33056,city_21,Has relevent experience,Masters,STEM,3,50-99,1,12,1
9264,city_83,Has relevent experience,Masters,STEM,18,10000+,4,17,0
28291,city_160,Has relevent experience,Masters,STEM,>20,<10,1,63,0
4392,city_70,Has relevent experience,Graduate,STEM,2,10000+,1,22,0
3300,city_144,Has relevent experience,Graduate,STEM,14,10-49,3,52,0
30825,city_103,No relevent experience,Graduate,STEM,2,10000+,never,34,0
30500,city_104,Has relevent experience,High School,,10,,1,79,0
22662,city_67,Has relevent experience,Masters,STEM,>20,10000+,1,107,0
10417,city_103,Has relevent experience,Graduate,Business Degree,18,50-99,1,92,1
6777,city_114,Has relevent experience,High School,,6,1000-4999,2,14,0
12333,city_143,No relevent experience,Graduate,STEM,3,,,46,1
11021,city_103,Has relevent experience,Graduate,STEM,7,10000+,4,16,0
241,city_103,Has relevent experience,Graduate,STEM,7,<10,4,196,0
30935,city_21,Has relevent experience,Graduate,STEM,5,100-500,1,42,0
29164,city_103,Has relevent experience,Masters,Business Degree,11,10000+,3,60,0
19711,city_67,Has relevent experience,Graduate,STEM,>20,10000+,4,138,1
4775,city_97,Has relevent experience,Graduate,STEM,7,50-99,1,68,0
26429,city_45,No relevent experience,Masters,Humanities,2,,1,6,0
8464,city_74,Has relevent experience,Graduate,STEM,2,,,62,1
21021,city_103,Has relevent experience,Graduate,STEM,12,50-99,1,107,0
29504,city_103,Has relevent experience,Masters,STEM,>20,1000-4999,>4,55,0
898,city_98,Has relevent experience,High School,,15,10-49,2,32,1
10524,city_21,Has relevent experience,Graduate,STEM,9,100-500,>4,174,0
22051,city_46,Has relevent experience,Masters,STEM,4,,3,34,1
28245,city_104,Has relevent experience,Graduate,STEM,>20,,>4,3,0
28221,city_160,No relevent experience,Graduate,Humanities,2,,1,20,1
9917,city_73,Has relevent experience,Graduate,STEM,7,500-999,,94,0
24567,city_16,No relevent experience,Masters,STEM,15,10000+,>4,20,1
14526,city_152,Has relevent experience,Masters,STEM,14,50-99,2,6,0
32662,city_21,Has relevent experience,Graduate,STEM,5,500-999,3,112,1
9853,city_176,Has relevent experience,Graduate,STEM,6,<10,1,45,0
20176,city_16,No relevent experience,High School,,2,,never,12,0
29611,city_21,Has relevent experience,Graduate,STEM,16,<10,>4,134,1
27473,city_103,Has relevent experience,Graduate,STEM,>20,1000-4999,>4,9,1
5237,city_103,Has relevent experience,Graduate,No Major,6,1000-4999,>4,48,0
1331,city_41,Has relevent experience,Masters,STEM,7,500-999,2,92,0
19844,city_160,Has relevent experience,Graduate,STEM,4,100-500,2,160,0
6700,city_114,Has relevent experience,Phd,STEM,>20,50-99,>4,40,0
21080,city_94,Has relevent experience,Graduate,STEM,4,,1,105,1
10257,city_103,Has relevent experience,Graduate,STEM,>20,100-500,1,160,0
26844,city_16,Has relevent experience,Graduate,STEM,20,50-99,1,103,0
31093,city_103,No relevent experience,Graduate,Humanities,16,,>4,78,1
15688,city_114,Has relevent experience,Graduate,STEM,11,1000-4999,2,9,0
24563,city_21,Has relevent experience,Graduate,STEM,3,50-99,1,40,1
26780,city_136,Has relevent experience,Masters,STEM,<1,,2,14,0
25317,city_128,Has relevent experience,Graduate,STEM,6,100-500,3,198,1
33374,city_61,Has relevent experience,,,10,,2,3,0
5396,city_102,No relevent experience,High School,,5,,1,17,0
23642,city_11,No relevent experience,Graduate,STEM,5,,never,37,1
2283,city_114,Has relevent experience,Graduate,STEM,19,100-500,2,16,0
29822,city_118,Has relevent experience,Graduate,STEM,10,50-99,1,13,0
5555,city_103,Has relevent experience,Graduate,STEM,20,10000+,1,14,0
29851,city_57,Has relevent experience,High School,,3,,1,155,0
20294,city_20,Has relevent experience,Graduate,STEM,9,500-999,3,77,0
24562,city_103,Has relevent experience,Graduate,STEM,>20,100-500,1,36,0
1485,city_103,Has relevent experience,Graduate,,15,50-99,>4,42,0
7471,city_76,Has relevent experience,Graduate,STEM,11,<10,2,10,0
10243,city_16,No relevent experience,High School,,4,,1,14,0
1051,city_99,No relevent experience,Graduate,STEM,3,,1,16,1
27955,city_50,Has relevent experience,Graduate,STEM,14,100-500,>4,116,1
5490,city_103,No relevent experience,High School,,4,,never,310,0
16583,city_21,No relevent experience,High School,,<1,,never,53,1
32032,city_103,Has relevent experience,Graduate,STEM,>20,100-500,1,70,0
5454,city_160,Has relevent experience,Graduate,Arts,15,50-99,1,22,0
3058,city_104,Has relevent experience,Masters,STEM,17,500-999,1,41,0
4705,city_67,Has relevent experience,Graduate,Humanities,3,50-99,3,66,0
14732,city_28,No relevent experience,Phd,STEM,4,,1,13,0
26569,city_103,Has relevent experience,Graduate,STEM,>20,,3,47,0
33256,city_70,No relevent experience,Graduate,STEM,2,,2,106,0
5789,city_173,Has relevent experience,Masters,STEM,11,100-500,1,24,1
28019,city_103,Has relevent experience,Graduate,No Major,2,,2,11,1
21908,city_16,Has relevent experience,Graduate,STEM,5,<10,>4,146,0
16494,city_16,Has relevent experience,Graduate,Arts,>20,50-99,3,40,0
21446,city_21,Has relevent experience,Graduate,STEM,2,50-99,1,19,1
12707,city_27,Has relevent experience,Graduate,STEM,>20,,3,34,0
14283,city_46,Has relevent experience,Graduate,STEM,16,50-99,1,16,0
15959,city_160,Has relevent experience,Masters,STEM,10,50-99,4,51,0
29154,city_103,No relevent experience,Masters,Humanities,12,,1,142,1
11379,city_103,No relevent experience,Primary School,,7,,never,88,0
9401,city_21,Has relevent experience,Graduate,STEM,7,100-500,2,76,0
22256,city_26,No relevent experience,Graduate,STEM,3,,1,59,0
